account_id,bank_district_id,date,year,LOR,disp_id,client_id,client_district_id,gender,age,age_group,total_credit96,total_withdrawal96,RFM_score,total_credit97,total_withdrawal97,had_loan_1997,had_card_issued_1997
2912,74,940730,1994,2,3519,3519,74,M,47,40,679271.1,652038.2,10,567113.6,603757.2,0,1
4995,20,940801,1994,2,6034,6034,20,M,57,50,690897.1,701820,10,211981.8,204999,0,0
1022,33,940801,1994,2,1226,1226,33,F,45,40,361131.2,366554,14,663206.3,652401,0,0
1797,24,940801,1994,2,2177,2177,24,F,54,50,199270.3,193615.2,8,212877.9,204615.2,0,0
3497,76,940802,1994,2,4225,4225,76,M,19,10,255231.7,255343.2,9,255228.3,250783.2,0,0
1848,1,940804,1994,2,2242,2242,1,F,20,20,144873.6,155982.4,12,68492.9,65631.2,0,0
582,12,940805,1994,2,700,700,12,M,67,60,51299.6,50879.2,7,51533.1,44969.2,0,0
3167,18,940808,1994,2,3830,3830,18,F,28,20,278748.6,282375.2,9,278799,271675.2,0,0
1579,57,940809,1994,2,1912,1912,57,M,24,20,156594.6,162759.2,9,155297.3,150859.2,0,0
610,74,940811,1994,2,731,731,74,F,17,10,689155,689194.4,15,344449.6,341767.2,0,0
3536,24,940811,1994,2,4267,4267,24,F,60,60,152885.8,144926.4,12,76301.1,86663.2,0,0
1017,14,940811,1994,2,1221,1221,14,F,23,20,277716.4,292703.2,9,277534.5,279003.2,0,0
3017,75,940812,1994,2,3644,3644,75,M,45,40,250863,274471.2,9,250812.6,242091.2,0,0
3112,38,940812,1994,2,3763,3763,38,F,19,10,1681708.4,1714496.4,11,729339.8,725387.8,0,0
1360,71,940814,1994,2,1647,1647,71,F,18,10,86210.7,81975.2,8,69137.6,44975.2,0,0
2747,1,940814,1994,2,3316,3316,1,F,49,40,151324.2,188614.4,12,75430.1,70787.2,0,0
9192,1,940816,1994,2,11011,11319,1,F,54,50,307691.8,314575.2,10,305591.8,355375.2,0,1
1398,62,940818,1994,2,1692,1692,62,M,24,20,13300,5200,7,15870.9,1700,0,0
1246,58,940818,1994,2,1503,1503,58,M,74,70,148974.4,138726.4,12,75029.5,64793.2,0,0
1592,38,940818,1994,2,1930,1930,38,F,62,60,57244.2,40629.2,6,58142.4,41279.2,0,0
3728,10,940818,1994,2,4496,4496,10,M,25,20,297021.4,289100.4,13,153513.4,156025.2,0,0
4131,5,940819,1994,2,4974,4974,5,F,34,30,857270.6,904094.4,11,408746.5,380053.2,0,0
377,70,940819,1994,2,457,457,70,M,46,40,327173.6,299996.2,10,608668.7,641463.2,0,1
1911,68,940821,1994,2,2321,2321,68,F,28,20,215952,205883.1,9,213585,221595.2,0,0
635,21,940821,1994,2,762,762,21,M,59,50,94089.7,128826.9,8,563509.9,520490,0,0
3625,3,940822,1994,2,4372,4372,3,M,63,60,84788.1,85757.2,7,84657.2,81667.2,0,0
3425,70,940824,1994,2,4140,4140,70,M,33,30,61825.3,55797.2,7,60826.4,49277.2,0,0
1327,65,940824,1994,2,1606,1606,65,M,14,10,114495.4,93575.2,8,76383.8,97275.2,0,0
8776,64,940824,1994,2,10510,10818,64,M,24,20,179141.2,171971.2,9,179381.6,152471.2,0,0
2798,70,940824,1994,2,3381,3381,70,F,31,30,265721,249937.2,10,267989.9,288947.2,0,0
2401,16,940826,1994,2,2899,2899,16,M,78,70,83853,81009.2,8,83996.8,76969.2,0,0
3612,70,940827,1994,2,4358,4358,70,M,54,50,187317.3,174251.2,9,189162.9,172011.2,0,0
4580,9,940827,1994,2,5521,5521,9,F,23,20,188410.3,181157.8,8,510519.1,503329.2,0,1
3226,65,940828,1994,2,3902,3902,65,F,47,40,66612.8,78451.2,8,61431.1,55751.2,0,0
7523,63,940829,1994,2,9008,9316,63,F,38,30,273281.5,268051.2,9,276045.5,293971.2,0,0
3533,74,940829,1994,2,4264,4264,74,F,25,20,50251,43059.2,7,46615.1,53269.2,0,0
422,53,940829,1994,2,508,508,53,M,25,20,329681.3,340320,10,329203.6,322160,0,0
3608,72,940830,1994,2,4352,4352,72,M,25,20,235631.6,221557,9,228340.3,167680,0,0
1105,55,940901,1994,2,1326,1326,55,F,40,40,115075.4,115923.2,8,115078.5,97123.2,0,0
2596,1,940902,1994,2,3132,3132,1,F,21,20,42231.7,35215.2,7,42494.2,40615.2,0,0
9006,40,940902,1994,2,10785,11093,40,M,37,30,262794.8,258172,9,495454.2,422810,0,0
3579,53,940902,1994,2,4317,4317,53,F,18,10,316064.5,311475.2,10,315941.9,308855.2,0,0
710,25,940902,1994,2,851,851,25,M,77,70,117323.4,127330.4,11,58411.7,63215.2,0,0
7546,43,940903,1994,2,9038,9346,43,M,24,20,274325.4,277629.2,10,273963.8,284613.2,0,0
1766,28,940903,1994,2,2141,2141,28,M,45,40,256408.2,269961.2,11,256083.4,253847.2,0,0
1292,3,940903,1994,2,1563,1563,3,M,18,10,156674,154987.2,8,159534.3,148547.2,0,0
3797,64,940903,1994,2,4577,4577,64,F,47,40,11308.8,6100,7,14209.6,17700,0,0
3478,30,940904,1994,2,4205,4205,30,M,61,60,111844.7,108647.2,7,115948.8,104567.2,0,0
8899,1,940905,1994,2,10655,10963,1,M,52,50,279117.1,258424.6,9,676979.3,663764.6,0,0
1975,19,940907,1994,2,2400,2400,19,M,37,30,186478.5,184047.2,9,194522.1,194347.2,0,0
3049,61,940908,1994,2,3686,3686,61,F,34,30,47024.2,49857.2,7,58061.8,45237.2,0,0
3730,17,940908,1994,2,4500,4500,17,M,72,70,63336.1,61773.2,7,63782.6,48193.2,0,0
1714,72,940908,1994,2,2079,2079,72,F,71,70,60382.2,58331.2,6,60515.9,55981.2,0,0
518,74,940909,1994,2,622,622,74,F,65,60,71112.5,75871.2,8,71131,76721.2,0,0
6321,1,940910,1994,2,7632,7632,1,M,48,40,460200.8,439539.4,10,456453.2,425211.2,0,0
3926,72,940911,1994,2,4734,4734,72,M,71,70,133821.6,139878.4,11,66819.8,61439.2,0,0
1878,52,940913,1994,2,2279,2279,52,M,43,40,406415,383417,10,429820.3,408801,0,0
3712,3,940913,1994,2,4476,4476,3,M,69,60,73983.2,87073.2,8,73683.8,73623.2,0,0
2030,51,940913,1994,2,2465,2465,51,M,23,20,296555.3,274275.2,10,296788.6,313275.2,0,0
3869,72,940913,1994,2,4663,4663,72,M,54,50,678058.8,696417.2,10,710405.1,698595.2,0,0
1908,20,940913,1994,2,2318,2318,20,F,73,70,77811.2,86183.2,7,77656.2,86773.2,0,0
3142,2,940914,1994,2,3799,3799,2,M,67,60,73245.2,76501.2,7,73256.9,73651.2,0,0
1301,18,940915,1994,2,1574,1574,18,M,17,10,39668.1,65237.6,7,70422.3,70525.2,0,0
3288,54,940915,1994,2,3979,3979,54,F,68,60,67074.2,63647.2,7,66656.9,84207.2,0,0
318,36,940916,1994,2,388,388,36,F,46,40,90545.2,73571.2,7,94174,99771.2,0,0
3336,51,940919,1994,2,4033,4033,51,M,71,70,69078.4,73503.2,6,69070.3,59123.2,0,0
1653,1,940919,1994,2,2004,2004,1,F,22,20,317786.6,300607.2,9,318288.2,291747.2,0,0
577,29,940920,1994,2,694,694,29,M,60,60,154219.2,165215.2,8,157873.5,122875.2,0,0
2960,19,940920,1994,2,3574,3574,19,F,50,50,187901.5,184983.2,8,175981.9,190083.2,0,0
2267,54,940920,1994,2,2745,2745,54,F,57,50,248470.1,283044,10,574976.4,527837,0,0
1989,48,940921,1994,2,2417,2417,48,F,58,50,51499.6,59709.2,6,51733.7,38439.2,0,0
1352,1,940923,1994,2,1639,1639,1,F,37,30,324988.4,335763.2,11,324681.2,306303.2,0,0
851,15,940923,1994,2,1025,1025,15,M,32,30,440593.4,426316.2,10,521110.7,528953.2,0,0
716,47,940925,1994,2,858,858,47,F,37,30,257230.9,235815.2,9,258301.3,254475.2,0,0
3555,32,940926,1994,2,4290,4290,32,M,49,40,271191.3,275764.2,9,289951.8,286845.2,0,0
6,51,940927,1994,2,8,8,51,F,58,50,81507.7,81803.2,7,81762.3,69283.2,0,0
1828,1,940928,1994,2,2216,2216,1,F,24,20,559586.6,615430.4,11,525399.3,521492.2,0,0
1333,21,940929,1994,2,1614,1614,21,M,58,50,130392,142571.2,8,132782.4,111371.2,0,0
11359,61,941001,1994,2,13660,13968,61,M,28,20,352777,351816.7,10,352500.4,356718.3,0,0
3457,54,941001,1994,2,4179,4179,54,M,76,70,51114.2,54487.2,7,51198,49497.2,0,0
2627,76,941002,1994,2,3170,3170,76,M,75,70,117579,136150.4,10,59099,34895.2,0,0
2025,19,941002,1994,2,2460,2460,19,F,33,30,198325.2,199023.2,8,201320.6,215303.2,0,0
3975,20,941002,1994,2,4794,4794,20,F,51,50,41728.6,43723.2,6,41765,37003.2,0,0
2905,74,941003,1994,2,3511,3511,74,M,33,30,166016.6,163675.2,9,166442.4,144595.2,0,0
3827,1,941004,1994,2,4611,4611,1,F,43,40,120015,118275.2,8,119992.3,128175.2,0,0
939,55,941004,1994,2,1131,1131,55,F,49,40,77892.2,72782.4,11,38866.4,41491.2,0,0
1421,71,941005,1994,2,1723,1723,71,F,15,10,77055.8,69375.2,8,98884.5,91475.2,0,0
1934,46,941005,1994,2,2349,2349,46,F,28,20,329742.8,290638.4,11,196796.1,171439.2,0,0
3878,23,941007,1994,2,4675,4675,23,M,21,20,40190.2,44823.2,6,46218,40513.2,0,0
2363,47,941007,1994,2,2856,2856,47,M,73,70,83427,79233.2,7,83826,77063.2,0,0
1559,14,941008,1994,2,1890,1890,14,F,41,40,298956.9,313623.2,9,305607.1,305863.2,0,0
2195,73,941008,1994,2,2657,2657,73,M,48,40,219471.6,232635.2,8,222257.7,202715.2,0,0
1205,73,941008,1994,2,1454,1454,73,M,71,70,128126,152586.4,11,63984,56093.2,0,0
2059,37,941008,1994,2,2498,2498,37,M,16,10,148560.8,162675.2,9,148760.7,150475.2,0,0
2333,45,941008,1994,2,2821,2821,45,F,16,10,121333.5,65575.2,8,83364.1,145525.2,0,0
3074,74,941008,1994,2,3716,3716,74,M,43,40,440327.9,485020,10,569566,546760,0,0
2840,15,941009,1994,2,3432,3432,15,M,23,20,306955.6,302843.2,9,416585.3,389759.2,0,0
2430,3,941009,1994,2,2936,2936,3,F,51,50,118968.7,124655.2,8,136605.9,122895.2,0,0
2463,56,941011,1994,2,2974,2974,56,F,45,40,202618.1,212759.2,9,202424.3,199179.2,0,0
3860,4,941011,1994,2,4653,4653,4,F,50,50,163694.5,174102.2,9,163290.2,159751.2,0,0
2788,54,941012,1994,2,3366,3366,54,F,37,30,361863,401902.4,12,180306.3,191651.2,0,0
8127,37,941013,1994,2,9732,10040,37,F,28,20,1190626.2,1259018.4,11,623397.5,619765.8,0,0
596,31,941013,1994,2,714,714,31,M,26,20,223224.7,218875.2,9,238376.1,244275.2,0,0
3622,53,941015,1994,2,4369,4369,53,M,31,30,113018.9,167483.2,8,181869,163983.2,0,0
1312,23,941015,1994,2,1587,1587,23,M,68,60,70395.9,70985.2,7,69952.8,81035.2,0,0
2742,23,941015,1994,2,3310,3310,23,M,42,40,204063.6,176367.2,9,207621.3,215667.2,0,1
654,63,941016,1994,2,785,785,63,M,62,60,74590.2,70515.2,6,74720.4,71175.2,0,0
4283,39,941016,1994,2,5159,5159,39,M,32,30,278504.5,265335.2,9,279115.7,287915.2,0,0
2924,56,941016,1994,2,3532,3532,56,M,61,60,139387.2,141075.2,7,138919.3,153175.2,0,0
3756,39,941017,1994,2,4532,4532,39,M,43,40,216159.2,218810,9,440738.7,421141,0,0
2790,1,941018,1994,2,3369,3369,1,M,44,40,224695.1,200219.2,9,217518.9,213719.2,0,0
67,16,941019,1994,2,78,78,16,F,52,50,541291.4,555176.2,10,547712.5,525020.2,0,0
2949,1,941021,1994,2,3562,3562,1,M,65,60,156005.6,131734.4,10,78137.2,74207.2,0,0
3849,75,941021,1994,2,4640,4640,75,F,40,40,221569.1,195099.2,8,221768,211579.2,0,0
5422,66,941022,1994,2,6544,6544,66,M,22,20,1649332,1670652.4,11,550633.4,568056.2,0,0
988,10,941022,1994,2,1192,1192,10,F,71,70,83601.3,81799.2,8,83607.1,72719.2,0,0
3058,44,941023,1994,2,3698,3698,44,M,25,20,255677.1,234395.2,9,256660.8,250295.2,0,0
1958,40,941024,1994,2,2380,2380,40,M,69,60,131229.6,131066.4,12,65713,62893.2,0,0
1441,50,941025,1994,2,1749,1749,50,F,68,60,77467,84005.2,7,77321.3,74255.2,0,0
1109,66,941027,1994,2,1330,1330,66,M,28,20,235341,229715.2,9,235257.7,242135.2,0,0
2536,41,941028,1994,2,3062,3062,41,F,66,60,76157.4,76597.2,8,76064,78517.2,0,0
1295,15,941028,1994,2,1566,1566,15,F,30,30,78497.8,75959.2,8,75178.4,80159.2,0,0
3419,1,941029,1994,2,4134,4134,1,F,42,40,158262.5,155131.2,8,162578.5,160551.2,0,0
1993,68,941030,1994,2,2422,2422,68,F,20,20,134688.6,138776.1,8,532204.8,517375.2,0,0
1076,1,941030,1994,2,1291,1291,1,F,32,30,161801.1,148619.2,9,168855.1,153619.2,0,0
960,4,941102,1994,2,1157,1157,4,F,38,30,522553.8,501635,10,522936,514974,0,1
201,63,941102,1994,2,243,243,63,M,42,40,207244,210283.2,8,207339.7,195883.2,0,0
1168,29,941103,1994,2,1406,1406,29,F,48,40,255078.6,264702.4,10,127360.4,126771.2,0,0
2365,42,941104,1994,2,2858,2858,42,F,70,70,62469.2,56177.2,6,62475.7,64847.2,0,0
973,54,941105,1994,2,1172,1172,54,F,73,70,141904.4,147186.4,12,70717,72583.2,0,0
3663,67,941106,1994,2,4416,4416,67,M,26,20,323901.3,321519.2,10,323387.9,330019.2,0,1
3576,58,941107,1994,2,4314,4314,58,F,71,70,50047,46861.2,6,49862,50061.2,0,0
4082,49,941108,1994,2,4919,4919,49,F,45,40,37564.9,43275.2,7,728473.3,680836.8,0,0
2541,57,941108,1994,2,3067,3067,57,F,44,40,365336.4,397638.4,11,188915.4,171539.2,0,0
4476,24,941110,1994,2,5399,5399,24,F,24,20,193141.3,200974.2,9,188934.6,180511.2,0,0
2572,64,941113,1994,2,3103,3103,64,F,23,20,653039.2,644571.6,10,662213.3,653046,0,0
2377,77,941113,1994,2,2872,2872,77,F,63,60,53792.5,54399.2,6,53631.8,57149.2,0,0
1554,47,941115,1994,2,1885,1885,47,F,26,20,234045.2,225507.2,10,233631.2,262127.2,0,1
5632,5,941115,1994,2,6803,6803,5,F,16,10,1546795.8,1482434,11,732107.8,774080,0,0
940,37,941115,1994,2,1133,1133,37,F,38,30,1017556.2,975866.4,12,497869.8,536742.2,0,0
1583,69,941117,1994,2,1917,1917,69,F,27,20,488540.6,436749.6,10,404308.6,437371.5,0,0
2218,19,941121,1994,2,2686,2686,19,F,45,40,1072759.8,1091294.4,12,536306.2,518498.2,0,1
1708,22,941121,1994,2,2073,2073,22,M,40,40,189608.6,204371.2,9,188668.3,168871.2,0,0
449,19,941122,1994,2,540,540,19,M,75,70,109049.8,113822.4,9,54173.1,53321.2,0,0
2044,6,941123,1994,2,2481,2481,6,M,48,40,241496.6,230579.2,8,246826.3,205579.2,0,1
11186,12,941124,1994,2,13442,13750,12,F,16,10,1025897.8,976909.6,11,517386.1,499689.6,0,0
29,7,941124,1994,2,36,36,7,F,18,10,465424.2,475142.4,11,232486.7,213911.2,0,0
3752,1,941125,1994,2,4527,4527,1,F,33,30,224591.6,217472.2,10,224377.6,227771.2,0,0
2028,7,941126,1994,2,2463,2463,7,M,52,50,822077.1,788867,11,82225.7,130442,0,0
1294,71,941127,1994,2,1565,1565,71,M,36,30,188960,199527.2,9,188834.2,168707.2,0,0
106,63,941127,1994,2,128,128,63,F,23,20,232725.9,231095.2,9,233110.3,201995.2,0,0
2707,61,941127,1994,2,3267,3267,61,M,45,40,249173.7,270096.2,10,574209.8,510859.2,0,0
2027,19,941128,1994,2,2462,2462,19,M,62,60,63504.4,71797.2,7,63669.4,50977.2,0,0
3369,8,941201,1994,2,4075,4075,8,F,52,50,70469.1,68371.2,7,83258.3,70571.2,0,0
9731,54,941201,1994,2,11670,11978,54,M,25,20,498274.4,496170.8,11,247769,250772.4,0,0
1578,48,941201,1994,2,1911,1911,48,F,58,50,50771,42435.2,7,51376.3,44765.2,0,0
8411,20,941202,1994,2,10081,10389,20,F,53,50,290438.6,308874.6,10,288929.4,279030.8,0,0
1919,18,941204,1994,2,2329,2329,18,M,23,20,314977.2,293899.2,10,318185,314519.2,0,0
1307,56,941205,1994,2,1581,1581,56,F,33,30,91248.2,90459.2,8,79379.1,92599.2,0,0
2121,64,941205,1994,2,2565,2565,64,M,50,50,290264.5,299079.2,9,289744.9,295339.2,0,0
1436,3,941207,1994,2,1743,1743,3,M,37,30,71594.8,77423.2,8,84600.4,78923.2,0,0
3489,9,941208,1994,2,4217,4217,9,F,45,40,212685.4,230215.2,9,212683.3,209130.2,0,0
3348,4,941208,1994,2,4049,4049,4,M,51,50,237215.3,239379.2,10,237440.3,224079.2,0,0
2809,73,941208,1994,2,3393,3393,73,F,42,40,192144.1,188811.2,8,192358.7,200811.2,0,0
3364,21,941208,1994,2,4067,4067,21,F,37,30,183807.7,209314,9,717346.3,662996,0,0
2546,1,941208,1994,2,3074,3074,1,M,38,30,151181.9,229920.2,9,62805,58879.2,0,0
2343,68,941209,1994,2,2831,2831,68,F,16,10,166926.1,153199.2,8,161776.1,161941.2,0,0
594,54,941209,1994,2,712,712,54,M,34,30,37843.3,32533.2,7,37982.1,35433.2,0,0
4434,41,941209,1994,2,5347,5347,41,M,47,40,853907.2,821757.2,10,162703.7,218930.2,0,0
359,11,941211,1994,2,437,437,11,F,76,70,64627.4,59053.2,7,64637.4,69963.2,0,0
3279,46,941217,1994,2,3970,3970,46,F,16,10,745537.7,774757,10,287855,310338,0,0
1011,45,941217,1994,2,1215,1215,45,M,52,50,285662.4,246800.2,10,277048.3,282901.2,0,0
8856,15,941218,1994,2,10604,10912,15,M,33,30,494210,509486.2,10,548529.5,500175.2,0,0
2808,1,941218,1994,2,3392,3392,1,F,21,20,64212.3,58000,7,74393.5,78646,0,0
5357,70,941218,1994,2,6468,6468,70,M,52,50,145387.2,122615.6,7,138817.8,126795.2,0,1
775,1,941218,1994,2,927,927,1,M,22,20,266718.7,246659.2,10,266777.5,263359.2,0,0
2524,1,941219,1994,2,3046,3046,1,F,71,70,76145.1,77035.2,8,75994.3,80075.2,0,0
3903,58,941219,1994,2,4706,4706,58,F,53,50,463428.4,436542.4,13,227178.3,227751.2,0,0
802,15,941220,1994,2,961,961,15,F,65,60,66173.8,52837.2,7,66515.5,60697.2,0,0
3567,5,941220,1994,2,4304,4304,5,F,51,50,526838.9,525596.2,10,407243.1,393457.2,0,0
68,37,941220,1994,2,79,79,37,F,27,20,465388,423157,11,466171.2,510949,0,1
1417,75,941220,1994,2,1718,1718,75,M,58,50,317370.5,299903.2,10,326229.5,297403.2,0,0
3643,1,941222,1994,2,4393,4393,1,F,55,50,11500,5700,7,14300,9200,0,0
10728,71,941223,1994,2,12882,13190,71,M,40,40,256711.8,240272.7,9,293577.8,295062.2,0,0
2384,40,941223,1994,2,2879,2879,40,M,19,10,625250.2,621617.2,10,625743,604675.2,0,0
1835,74,941224,1994,2,2226,2226,74,F,32,30,213056.8,202603.2,8,210028.6,214403.2,0,1
3621,32,941225,1994,2,4368,4368,32,F,19,10,128646.7,128863.2,8,120159.2,125063.2,0,0
1394,32,941227,1994,2,1688,1688,32,M,73,70,77882,78275.2,7,77899.3,67265.2,0,0
3006,64,950101,1995,1,3630,3630,64,F,73,70,156340.8,140222.4,13,78387,86171.2,0,0
2322,33,950102,1995,1,2809,2809,33,M,17,10,291182.8,312809.2,11,603605.6,518918.2,0,0
1331,59,950103,1995,1,1611,1611,59,F,33,30,283332,292670.4,11,141355.9,149267.2,0,0
2355,1,950103,1995,1,2846,2846,1,F,27,20,556461.9,563837.2,11,556384.6,569216.2,0,0
3482,70,950103,1995,1,4209,4209,70,F,63,60,56894.3,56257.2,7,56936,59927.2,0,0
4503,50,950103,1995,1,5433,5433,50,M,21,20,639203.6,645932.8,10,236488.9,262567.8,0,0
2077,29,950104,1995,1,2519,2519,29,F,26,20,63588.3,67175.2,7,71997.7,64175.2,0,0
685,37,950104,1995,1,822,822,37,F,37,30,217086.4,228045,9,759528.6,738560,0,0
2163,17,950105,1995,1,2618,2618,17,M,54,50,248534.3,238763.2,10,248464.6,244663.2,0,0
2239,25,950105,1995,1,2712,2712,25,M,40,40,193637.1,197695.2,9,198435.4,185395.2,0,0
1706,1,950105,1995,1,2071,2071,1,M,23,20,54760.5,39381.2,7,58327.5,42111.2,0,0
7795,64,950105,1995,1,9333,9641,64,M,51,50,1478208.6,1489760.4,11,419324.8,387984.2,0,0
3128,1,950106,1995,1,3783,3783,1,F,28,20,185336.2,165190.4,13,95697.8,91315.2,0,0
2978,74,950106,1995,1,3596,3596,74,M,21,20,73191,78119.2,7,68219.9,65019.2,0,0
3141,1,950106,1995,1,3798,3798,1,F,42,40,185856.1,188920,8,246370.9,229068,0,0
3250,1,950106,1995,1,3930,3930,1,M,75,70,138885.6,149930.4,11,69083.5,76255.2,0,0
1955,49,950107,1995,1,2377,2377,49,M,46,40,36093.4,34203.2,6,36015.1,39083.2,0,0
5650,10,950108,1995,1,6829,6829,10,F,33,30,333695.7,328802.6,11,335915.9,345404.8,0,0
3641,7,950109,1995,1,4390,4390,7,F,24,20,41487.8,40591.2,7,41499.4,41971.2,0,0
2923,43,950110,1995,1,3531,3531,43,M,76,70,50874.6,48927.2,7,51090.6,44577.2,0,0
8092,54,950111,1995,1,9687,9995,54,M,38,30,122142,123557.2,9,125705.6,124907.2,0,0
2421,18,950111,1995,1,2924,2924,18,F,55,50,85844,67178.4,9,43451.7,32269.2,0,0
1437,50,950113,1995,1,1744,1744,50,F,27,20,48910.3,59047.2,7,39934,34577.2,0,0
756,65,950113,1995,1,906,906,65,M,18,10,13400,900,7,29479.2,6800,0,0
3244,56,950114,1995,1,3924,3924,56,M,25,20,38404.8,40459.2,7,38347.8,41149.2,0,0
10630,41,950115,1995,1,12763,13071,41,M,40,40,213765.3,212931.2,10,220109.3,225471.2,0,0
3981,23,950115,1995,1,4801,4801,23,M,18,10,41634.8,46163.2,6,41640.5,36823.2,0,0
3812,72,950116,1995,1,4593,4593,72,M,64,60,60986.1,47145.2,7,61359.7,60225.2,0,0
4368,1,950116,1995,1,5263,5263,1,F,34,30,155509.4,134496.2,8,199771.4,203622.2,0,0
2729,40,950116,1995,1,3295,3295,40,F,30,30,197049.3,181411.2,8,175713.6,156651.2,0,0
2446,3,950116,1995,1,2953,2953,3,M,60,60,165160.3,144739.2,8,156426.4,157479.2,0,0
839,16,950117,1995,1,1011,1011,16,M,57,50,321995.9,286523.2,10,322904.8,335423.2,0,0
1625,1,950117,1995,1,1970,1970,1,F,49,40,161152.5,163431.2,10,159614.6,157031.2,0,0
2563,48,950117,1995,1,3094,3094,48,M,46,40,85567.7,77863.2,8,98749.5,87183.2,0,0
1414,58,950117,1995,1,1714,1714,58,M,51,50,206999.5,219463.2,9,211003,188043.2,0,0
7562,72,950117,1995,1,9058,9366,72,M,21,20,505740.4,498578.4,11,513926.7,486307.4,0,0
2185,67,950118,1995,1,2645,2645,67,M,76,70,64502.2,61003.2,7,64621.3,57463.2,0,0
1446,57,950118,1995,1,1754,1754,57,M,17,10,234256.9,232199.2,10,235562.5,197799.2,0,0
915,72,950118,1995,1,1102,1102,72,M,61,60,506572.4,491420.2,11,509079.8,473910.2,0,0
3777,70,950119,1995,1,4554,4554,70,M,59,50,39696.3,37321.2,6,39787.6,33661.2,0,0
2414,1,950119,1995,1,2916,2916,1,M,24,20,36192.5,39877.2,6,36125,35917.2,0,0
9814,64,950119,1995,1,11771,12079,64,F,24,20,305207.6,386299,10,544066.4,502777.7,0,0
2681,28,950119,1995,1,3236,3236,28,F,36,30,313828.3,303919.2,9,314050.6,288319.2,0,0
484,1,950120,1995,1,582,582,1,M,46,40,125753.3,121279.2,8,125400.6,127179.2,0,0
217,77,950120,1995,1,262,262,77,M,51,50,145350,134983.2,9,145369.7,156083.2,0,0
9030,72,950121,1995,1,10813,11121,72,F,25,20,471148.2,449426.4,11,232311.5,245535.2,0,0
2352,70,950121,1995,1,2843,2843,70,F,30,30,265559.4,268595.2,11,272203.9,239131.2,0,0
1526,52,950122,1995,1,1850,1850,52,F,54,50,102869.3,91631.2,8,101951.2,87251.2,0,1
3841,8,950122,1995,1,4631,4631,8,F,63,60,55318.5,49191.2,6,55869.3,44061.2,0,0
270,27,950123,1995,1,326,326,27,F,29,20,623405.6,566678.4,14,315613.3,309199.2,0,0
1914,27,950124,1995,1,2324,2324,27,M,18,10,98595.9,87855.2,7,105589,82875.2,0,0
2054,1,950124,1995,1,2493,2493,1,M,34,30,260307.7,263631.2,9,267796.6,231531.2,0,0
2111,42,950125,1995,1,2555,2555,42,M,33,30,740384,700629,10,353100.2,396737,0,0
1769,39,950125,1995,1,2145,2145,39,F,28,20,78067.2,70575.2,7,65647.7,84155.2,0,0
2663,64,950125,1995,1,3215,3215,64,F,60,60,77518.3,70239.2,8,77376.7,80809.2,0,0
4103,38,950125,1995,1,4942,4942,38,M,37,30,658055.1,630956.2,11,25997,85457.2,0,0
5735,52,950125,1995,1,6936,6936,52,F,37,30,230365.4,228772.9,9,416111.2,376956.3,0,0
3362,73,950125,1995,1,4065,4065,73,M,54,50,158555.3,152803.2,9,151413.3,160503.2,0,0
2755,20,950126,1995,1,3327,3327,20,F,59,50,69023.3,63179.2,8,68964.3,81569.2,0,0
3235,8,950126,1995,1,3913,3913,8,M,45,40,246358.3,245683.2,9,246614.7,237103.2,0,0
795,25,950127,1995,1,953,953,25,M,59,50,113328.1,90987.2,8,90509.8,84687.2,0,0
1548,47,950127,1995,1,1877,1877,47,F,39,30,77507,92634.4,12,38572.4,34827.2,0,0
650,3,950128,1995,1,780,780,3,M,72,70,84242.9,88229.2,8,84266.3,75049.2,0,0
11042,72,950129,1995,1,13268,13576,72,M,22,20,476922,448257.8,11,473160.9,488372.8,0,0
3421,31,950201,1995,1,4136,4136,31,M,37,30,238742.9,239375.2,10,246996.5,211315.2,0,0
1112,48,950203,1995,1,1333,1333,48,M,47,40,247083.2,238915.2,8,247314.4,243355.2,0,0
3583,40,950203,1995,1,4323,4323,40,M,72,70,130837.4,112946.4,12,65319.4,80203.2,0,0
4001,54,950204,1995,1,4824,4824,54,M,56,50,12879.6,12200,7,14575.2,9100,0,0
393,46,950204,1995,1,474,474,46,M,47,40,324449.8,325539.2,9,323930,325439.2,0,1
2718,29,950205,1995,1,3282,3282,29,M,15,10,74974,71875.2,7,97325.2,107525.2,0,0
1496,57,950205,1995,1,1814,1814,57,M,56,50,193411.3,198975.2,9,193289.3,192475.2,0,0
2968,15,950205,1995,1,3583,3583,15,F,54,50,929930,918942.4,12,464386.2,455204.2,0,0
1889,59,950206,1995,1,2292,2292,59,M,75,70,71282.3,67471.2,6,71674.5,68011.2,0,0
789,39,950206,1995,1,944,944,39,M,26,20,149886.4,150254.4,10,74881.4,75327.2,0,0
7614,62,950208,1995,1,9119,9427,62,F,26,20,1048771,1140274.2,12,524170.1,511019.6,0,0
8159,26,950208,1995,1,9768,10076,26,F,27,20,302153.8,276438.4,10,153744.7,143073.2,0,0
2151,38,950208,1995,1,2603,2603,38,F,24,20,132614.9,147807.2,8,137601.3,125307.2,0,0
3865,50,950209,1995,1,4659,4659,50,F,37,30,254973.5,262139.2,9,255444.1,250239.2,0,0
4109,54,950209,1995,1,4949,4949,54,M,14,10,112169.1,92275.2,8,78307.9,76825.2,0,0
515,57,950209,1995,1,618,618,57,F,64,60,50283,54595.2,6,50325.5,43705.2,0,0
